experience_level,current_difficulty,target_reps,completed_reps,completion_rate,correct_rep_percentage,average_form_score,previous_form_score,performance_trend,sessions_completed,rpe,next_difficulty_action
BEGINNER,HARD,8,7,0.875,0.834487950891841,70.34615021355845,64.73841298614802,5.607737227410425,27,3,MAINTAIN
BEGINNER,EASY,10,7,0.7,0.9206200317903348,54.583576205840075,97.65468365028403,-43.07110744444395,28,10,DECREASE
INTERMEDIATE,HARD,15,15,1.0,0.7215537905058007,73.21834372527246,64.12130286945286,9.0970408558196,34,4,INCREASE
BEGINNER,EASY,11,7,0.6363636363636364,0.6000339412316651,66.21421271629536,97.77424980123047,-31.560037084935104,35,6,DECREASE
BEGINNER,HARD,13,7,0.5384615384615384,0.7104932319096986,87.21260392855433,83.48304259015367,3.729561338400657,1,2,MAINTAIN
INTERMEDIATE,EASY,8,8,1.0,0.9246400118058125,61.83808348170986,94.29350666660727,-32.45542318489741,42,7,MAINTAIN
BEGINNER,MEDIUM,12,10,0.8333333333333334,0.6867310775597639,73.59229118375238,64.26901671915797,9.323274464594405,46,6,MAINTAIN
BEGINNER,MEDIUM,14,12,0.8571428571428571,0.5292680804613765,55.0548322035666,88.42250516646465,-33.36767296289805,29,7,MAINTAIN
INTERMEDIATE,EASY,9,5,0.5555555555555556,0.718135050203986,88.47500098692325,50.316634233794545,38.1583667531287,47,10,MAINTAIN
ADVANCED,HARD,13,8,0.6153846153846154,0.9237964492999724,60.30005819323371,92.03337703543701,-31.733318842203303,17,7,MAINTAIN
ADVANCED,MEDIUM,13,10,0.7692307692307693,0.7171704718452152,86.98368423457555,97.93551679268455,-10.951832558109004,32,3,MAINTAIN
BEGINNER,HARD,12,6,0.5,0.8595088091068454,72.60969294129083,97.44927017265015,-24.839577231359314,17,6,MAINTAIN
BEGINNER,MEDIUM,12,8,0.6666666666666666,0.6586374296576364,88.73629444508661,81.58022519249666,7.156069252589958,21,1,MAINTAIN
INTERMEDIATE,EASY,10,7,0.7,0.7888339434375093,98.22156819353138,67.98867239660056,30.23289579693082,7,1,INCREASE
BEGINNER,MEDIUM,9,8,0.8888888888888888,0.937772787149559,82.66140086811626,76.60943560608341,6.0519652620328515,38,2,INCREASE
INTERMEDIATE,EASY,9,6,0.6666666666666666,0.9055811782231126,62.98283862018942,81.04518276533508,-18.062344145145666,29,8,MAINTAIN
ADVANCED,MEDIUM,11,6,0.5454545454545454,0.9599912142835014,51.80059822382098,97.44677000699338,-45.6461717831724,1,1,MAINTAIN
ADVANCED,EASY,10,10,1.0,0.6527307839762986,54.6959204854091,73.09591773765703,-18.399997252247935,44,7,MAINTAIN
INTERMEDIATE,EASY,11,8,0.7272727272727273,0.999022109879476,74.4029623100152,76.90584845001356,-2.502886139998367,43,8,MAINTAIN
BEGINNER,MEDIUM,10,7,0.7,0.886972859242827,96.41276744852934,57.42316297976042,38.98960446876892,44,6,MAINTAIN
BEGINNER,EASY,11,11,1.0,0.6089576165576267,66.22727424919937,75.58749112829874,-9.360216879099369,50,1,MAINTAIN
BEGINNER,MEDIUM,14,7,0.5,0.8343276345869894,79.35590770226244,60.546774196560314,18.80913350570213,19,1,MAINTAIN
BEGINNER,HARD,8,8,1.0,0.6800045012052303,86.09504861223606,85.18089624803245,0.914152364203602,26,4,INCREASE
INTERMEDIATE,EASY,10,10,1.0,0.6987335169608817,67.0230080796915,66.0648500381304,0.9581580415610915,34,7,MAINTAIN
INTERMEDIATE,MEDIUM,15,15,1.0,0.5944395445900962,77.87516324843449,68.17571075201566,9.699452496418829,13,8,MAINTAIN
INTERMEDIATE,EASY,12,11,0.9166666666666666,0.7054524415304853,96.43409903217923,81.65088260227066,14.783216429908578,19,10,MAINTAIN
BEGINNER,EASY,9,9,1.0,0.7069130245794228,77.64377695555073,79.1986139768294,-1.5548370212786722,19,3,MAINTAIN
INTERMEDIATE,MEDIUM,9,6,0.6666666666666666,0.8806875284254576,64.26038249729362,99.06648412196543,-34.80610162467181,37,9,MAINTAIN
ADVANCED,EASY,12,11,0.9166666666666666,0.5441211448381009,61.663187559082374,89.86565868990198,-28.202471130819603,45,5,MAINTAIN
ADVANCED,HARD,13,13,1.0,0.9040826981030393,81.62442654612877,84.24448473937694,-2.6200581932481697,38,3,INCREASE
INTERMEDIATE,MEDIUM,13,9,0.6923076923076923,0.5854400286353643,69.49185982003235,53.98380431732054,15.508055502711805,36,5,MAINTAIN
INTERMEDIATE,HARD,12,9,0.75,0.7099374061818001,54.924806406630566,70.29588016250108,-15.371073755870512,9,10,DECREASE
ADVANCED,HARD,14,13,0.9285714285714286,0.6084952403128638,95.26071391702811,59.79292238540295,35.46779153162516,8,1,INCREASE
BEGINNER,EASY,14,10,0.7142857142857143,0.7906131491113557,89.5806199811868,77.31982542884803,12.260794552338766,36,7,MAINTAIN
INTERMEDIATE,MEDIUM,11,6,0.5454545454545454,0.5702801945024416,93.3850391440173,58.08898298053124,35.29605616348606,33,8,MAINTAIN
BEGINNER,MEDIUM,15,8,0.5333333333333333,0.6916630442940925,53.361600201474616,57.44168720718169,-4.080087005707071,48,10,DECREASE
INTERMEDIATE,HARD,13,10,0.7692307692307693,0.8939235953614069,98.11616361290807,85.71248530888494,12.403678304023131,8,2,INCREASE
BEGINNER,HARD,8,7,0.875,0.8431333640631062,82.65902007124186,91.62012838358962,-8.961108312347761,20,6,MAINTAIN
ADVANCED,EASY,11,9,0.8181818181818182,0.7269426222057391,94.55318490758933,83.12406584927768,11.429119058311642,4,8,MAINTAIN
INTERMEDIATE,EASY,11,10,0.9090909090909091,0.7603189554615124,63.61641979487492,97.09648636666762,-33.4800665717927,6,3,MAINTAIN
BEGINNER,HARD,14,14,1.0,0.5141132700181086,79.11893550958101,58.757454662341644,20.361480847239363,39,4,INCREASE
ADVANCED,HARD,13,10,0.7692307692307693,0.7258637586410305,71.24349065655275,81.46087669110955,-10.217386034556796,9,9,MAINTAIN
BEGINNER,HARD,13,11,0.8461538461538461,0.6108256288341611,53.484536342611676,68.0004971056338,-14.515960763022122,43,5,MAINTAIN
INTERMEDIATE,MEDIUM,8,8,1.0,0.8314171968895376,84.29281677971282,99.86803462286994,-15.57521784315712,23,2,INCREASE
BEGINNER,HARD,14,7,0.5,0.6964571886039772,83.81570767885005,80.34731957947183,3.468388099378217,4,8,MAINTAIN
ADVANCED,HARD,14,10,0.7142857142857143,0.8465647035379082,97.82363252391428,87.3463215194527,10.477311004461583,3,5,MAINTAIN
ADVANCED,HARD,12,9,0.75,0.9031071695206206,76.8333483764617,70.56299441123733,6.270353965224373,41,3,MAINTAIN
INTERMEDIATE,EASY,10,8,0.8,0.713704038960425,62.65169091272791,69.19662140935564,-6.544930496627735,19,5,MAINTAIN
BEGINNER,HARD,15,15,1.0,0.6441708761953231,62.542335819013786,57.31055512161436,5.231780697399429,9,7,MAINTAIN
ADVANCED,MEDIUM,8,7,0.875,0.9428042295570247,93.65058654051974,83.32511713738384,10.325469403135898,32,4,INCREASE
INTERMEDIATE,HARD,12,9,0.75,0.9223016541363722,98.74880634818356,72.13634713147032,26.612459216713248,49,6,INCREASE
ADVANCED,EASY,15,8,0.5333333333333333,0.6200639783575639,82.04222996881873,58.41976680038032,23.622463168438408,21,2,MAINTAIN
INTERMEDIATE,EASY,9,9,1.0,0.7533303685784106,67.3982213079819,52.907879041602214,14.490342266379685,33,4,INCREASE
INTERMEDIATE,EASY,8,7,0.875,0.5950350832631328,98.57291808396256,76.6482691936317,21.924648890330857,8,1,INCREASE
INTERMEDIATE,EASY,13,11,0.8461538461538461,0.9577759453873833,64.81022547196025,95.03102198117575,-30.220796509215504,9,1,MAINTAIN
BEGINNER,EASY,12,8,0.6666666666666666,0.7978958022230744,54.401957872776876,65.64394684959603,-11.241988976819158,3,4,MAINTAIN
BEGINNER,EASY,14,8,0.5714285714285714,0.9251775887268929,81.1390404014681,51.5950321509546,29.544008250513492,35,9,MAINTAIN
INTERMEDIATE,HARD,12,10,0.8333333333333334,0.9712827367869417,58.695182293885004,76.5129754427345,-17.817793148849496,43,1,MAINTAIN
ADVANCED,MEDIUM,11,8,0.7272727272727273,0.6061466349049551,76.55540857232998,88.10233996656646,-11.54693139423648,23,9,MAINTAIN
INTERMEDIATE,EASY,9,5,0.5555555555555556,0.8968931775866316,61.316012697378795,53.73206081170897,7.583951885669826,33,9,MAINTAIN
BEGINNER,HARD,10,7,0.7,0.5608476706182962,78.90079288923855,95.83079871161135,-16.930005822372806,36,9,DECREASE
ADVANCED,MEDIUM,15,12,0.8,0.6861943134682527,90.90519349825445,71.80235693820818,19.10283656004627,42,10,MAINTAIN
BEGINNER,MEDIUM,14,7,0.5,0.7258038765450507,79.8985361448402,95.60864523129234,-15.71010908645215,12,9,DECREASE
INTERMEDIATE,HARD,12,7,0.5833333333333334,0.9082303673265324,52.73599102194169,55.5237498080896,-2.7877587861479043,34,2,MAINTAIN
BEGINNER,EASY,11,11,1.0,0.6259412016249564,97.7603439305413,96.76938099969865,0.9909629308426418,11,2,INCREASE
INTERMEDIATE,EASY,12,9,0.75,0.713987885824859,74.02854695810925,70.11412330222198,3.914423655887262,40,8,MAINTAIN
ADVANCED,HARD,11,8,0.7272727272727273,0.9901507605128222,73.04655336754735,61.160376374745844,11.886176992801502,39,3,MAINTAIN
INTERMEDIATE,EASY,15,8,0.5333333333333333,0.8309733501310754,55.0812365041216,90.44899328569647,-35.367756781574876,38,4,MAINTAIN
BEGINNER,MEDIUM,8,7,0.875,0.5644331621845335,63.17457874470952,99.35288989000463,-36.17831114529511,40,1,MAINTAIN
ADVANCED,EASY,11,11,1.0,0.6474751540308612,86.31830047926178,61.316757165780544,25.001543313481235,9,3,INCREASE
INTERMEDIATE,MEDIUM,11,11,1.0,0.8936860725253915,93.91491845229928,86.85800573596143,7.056912716337848,5,3,INCREASE
INTERMEDIATE,MEDIUM,10,9,0.9,0.790269343362742,51.75873421196119,82.03616794042786,-30.27743372846667,50,3,MAINTAIN
BEGINNER,MEDIUM,14,9,0.6428571428571429,0.7987926988787475,64.60836777608074,90.74349201458051,-26.13512423849977,28,5,MAINTAIN
INTERMEDIATE,HARD,14,11,0.7857142857142857,0.7705065583130362,83.36349239012475,69.47038408275026,13.89310830737449,18,2,INCREASE
ADVANCED,EASY,8,7,0.875,0.7097940637586673,80.46287711019244,75.26852398595608,5.194353124236358,40,2,INCREASE
BEGINNER,MEDIUM,13,9,0.6923076923076923,0.5321952213897736,87.28646431995168,90.29409436925337,-3.007630049301696,22,9,MAINTAIN
ADVANCED,HARD,8,7,0.875,0.9543252043737329,92.9402742591255,63.73940162363219,29.20087263549331,24,10,MAINTAIN
BEGINNER,EASY,13,8,0.6153846153846154,0.6519616297515727,94.4035327986866,73.61098672491234,20.79254607377426,39,3,MAINTAIN
ADVANCED,HARD,15,10,0.6666666666666666,0.8629210965600023,63.795815125206104,96.60198456917749,-32.806169443971385,2,9,DECREASE
INTERMEDIATE,MEDIUM,9,6,0.6666666666666666,0.8012606171486263,99.99348281605562,73.21500236166122,26.778480454394398,24,6,MAINTAIN
BEGINNER,HARD,12,11,0.9166666666666666,0.5861682390392344,64.46476775654374,73.62519637969658,-9.16042862315284,21,5,MAINTAIN
BEGINNER,EASY,9,5,0.5555555555555556,0.5228548256474679,86.4279550883926,57.70274811032693,28.725206978065664,46,8,MAINTAIN
BEGINNER,HARD,9,5,0.5555555555555556,0.5232409529627476,92.79399961367282,92.07219370319925,0.7218059104735772,14,10,MAINTAIN
BEGINNER,EASY,13,9,0.6923076923076923,0.9723687126309506,54.671325975655876,83.95801757324017,-29.286691597584294,38,9,MAINTAIN
ADVANCED,HARD,9,6,0.6666666666666666,0.7869304883136761,95.40442563410357,73.7399081528983,21.66451748120528,28,1,INCREASE
INTERMEDIATE,MEDIUM,15,11,0.7333333333333333,0.5919800767550809,81.43589573461142,73.16846664062834,8.267429093983083,29,9,MAINTAIN
BEGINNER,HARD,14,11,0.7857142857142857,0.7184799215822912,92.43444707059325,97.25481896175725,-4.820371891164001,45,5,MAINTAIN
INTERMEDIATE,MEDIUM,8,7,0.875,0.9487561264876745,52.5268542601729,52.61832250646649,-0.09146824629359429,19,3,MAINTAIN
BEGINNER,HARD,11,9,0.8181818181818182,0.7048923218798648,64.40142187653406,64.96579775232392,-0.5643758757898638,21,1,MAINTAIN
INTERMEDIATE,EASY,8,6,0.75,0.796715433267384,69.76687349467716,91.37322051467774,-21.606347020000584,9,1,MAINTAIN
INTERMEDIATE,MEDIUM,10,6,0.6,0.5977400798210138,72.0168821863324,64.3770355644844,7.639846621847994,37,9,MAINTAIN
BEGINNER,HARD,10,5,0.5,0.6462855212584198,67.36450190217505,98.50597814340689,-31.141476241231842,2,5,DECREASE
BEGINNER,MEDIUM,13,7,0.5384615384615384,0.9352477544622609,70.03619850804652,53.08795058480229,16.94824792324423,43,3,MAINTAIN
INTERMEDIATE,MEDIUM,14,14,1.0,0.5753169468441437,57.830165579517924,63.391471477512354,-5.56130589799443,20,8,MAINTAIN
BEGINNER,HARD,8,4,0.5,0.9666471474383327,64.26244821454702,67.94222637510981,-3.6797781605627904,13,4,MAINTAIN
ADVANCED,MEDIUM,14,13,0.9285714285714286,0.9058476807533908,86.9320052826381,66.29855948004841,20.63344580258969,27,7,INCREASE
BEGINNER,MEDIUM,14,14,1.0,0.8361198873778526,77.45251231439612,63.627481705474366,13.82503060892175,20,6,INCREASE
ADVANCED,HARD,10,6,0.6,0.8405523361263971,96.84407033561016,99.50026745698818,-2.656197121378028,49,7,MAINTAIN
ADVANCED,MEDIUM,15,14,0.9333333333333333,0.6575876366359572,52.8397168782875,85.39206283641926,-32.55234595813176,35,5,MAINTAIN
ADVANCED,EASY,11,8,0.7272727272727273,0.9589185170659724,86.33503012124885,61.070386540378536,25.264643580870313,43,2,INCREASE
INTERMEDIATE,EASY,11,6,0.5454545454545454,0.7069593196259149,94.50115282872994,71.48775856296692,23.013394265763026,13,9,MAINTAIN
BEGINNER,EASY,9,8,0.8888888888888888,0.6379895560653112,60.54753731995938,67.11543868653227,-6.56790136657289,34,1,MAINTAIN
BEGINNER,HARD,14,10,0.7142857142857143,0.6746830287039387,66.38671292022853,67.99678932975377,-1.6100764095252345,49,7,MAINTAIN
BEGINNER,MEDIUM,11,8,0.7272727272727273,0.8816358264375124,61.70593797259437,86.81159078769033,-25.105652815095965,31,9,MAINTAIN
BEGINNER,HARD,12,11,0.9166666666666666,0.8412057792636213,82.75902914415465,61.529730693631016,21.229298450523636,10,2,INCREASE
BEGINNER,EASY,11,10,0.9090909090909091,0.5293058767322364,94.42311629578053,54.15954184253992,40.26357445324061,24,7,MAINTAIN
BEGINNER,HARD,13,10,0.7692307692307693,0.9774700142921485,64.10984484828356,85.75417698360593,-21.644332135322372,49,6,MAINTAIN
BEGINNER,MEDIUM,11,10,0.9090909090909091,0.835890187612528,99.11293624912626,81.00427915352667,18.108657095599597,29,10,MAINTAIN
ADVANCED,HARD,15,9,0.6,0.8478919197876398,83.40001074746861,63.22448837615434,20.175522371314273,14,6,MAINTAIN
BEGINNER,EASY,13,10,0.7692307692307693,0.8716051510729341,88.51565917257365,68.34834790030934,20.167311272264314,14,1,INCREASE
ADVANCED,HARD,14,9,0.6428571428571429,0.9061749722492818,66.27261615972606,87.9688922051369,-21.69627604541084,19,4,MAINTAIN
INTERMEDIATE,EASY,11,6,0.5454545454545454,0.9372601413550523,64.02063039821098,99.23484503602246,-35.21421463781148,14,6,MAINTAIN
BEGINNER,EASY,10,7,0.7,0.8872700187694917,88.79720469501342,81.59211572706157,7.205088967951852,37,1,INCREASE
INTERMEDIATE,EASY,15,11,0.7333333333333333,0.6727539594413565,92.70913409046936,62.96902737989355,29.740106710575816,29,5,MAINTAIN
INTERMEDIATE,HARD,11,11,1.0,0.5717136777499975,90.14160093895066,94.4961469256189,-4.354545986668242,2,9,MAINTAIN
ADVANCED,HARD,9,5,0.5555555555555556,0.5533031648303441,59.973805386165516,94.18769935885024,-34.21389397268472,13,10,DECREASE
BEGINNER,EASY,13,8,0.6153846153846154,0.6011961732631044,70.98780019182084,50.649866193556235,20.337933998264603,3,1,MAINTAIN
INTERMEDIATE,EASY,9,8,0.8888888888888888,0.6751602080580159,64.44491184278806,65.00039550841906,-0.5554836656310016,41,7,MAINTAIN
INTERMEDIATE,MEDIUM,15,8,0.5333333333333333,0.6382594773871464,73.13503194833567,60.312923906087036,12.82210804224863,8,9,MAINTAIN
ADVANCED,HARD,11,6,0.5454545454545454,0.6497000830491364,97.87928345421275,80.3566775511446,17.522605903068154,7,8,MAINTAIN
BEGINNER,HARD,9,8,0.8888888888888888,0.9908982049725892,81.15806090392829,88.23925514581418,-7.081194241885896,26,5,MAINTAIN
BEGINNER,HARD,12,7,0.5833333333333334,0.950951328603868,60.58439695700233,72.83200194874492,-12.247604991742584,42,4,MAINTAIN
BEGINNER,HARD,9,5,0.5555555555555556,0.732001037454759,78.78408560547568,74.0763700108124,4.707715594663284,21,8,MAINTAIN
INTERMEDIATE,HARD,10,7,0.7,0.5611192918300244,90.79228381653346,57.07827253012867,33.714011286404784,9,10,MAINTAIN
BEGINNER,EASY,10,9,0.9,0.692685652919893,70.38155968659623,52.336610029204216,18.044949657392017,40,5,MAINTAIN
BEGINNER,EASY,11,11,1.0,0.9560220266669925,54.987502934129054,61.792120252488004,-6.80461731835895,20,1,INCREASE
BEGINNER,EASY,15,11,0.7333333333333333,0.9976661239460303,92.16671456678853,87.64620582277723,4.520508744011295,1,7,MAINTAIN
ADVANCED,MEDIUM,15,14,0.9333333333333333,0.7219419653235704,82.21568402323345,80.06321923159962,2.1524647916338324,35,1,INCREASE
ADVANCED,HARD,10,6,0.6,0.9719229896159608,63.332133446648655,55.941439947276095,7.39069349937256,5,9,MAINTAIN
ADVANCED,MEDIUM,11,7,0.6363636363636364,0.7690358411121867,92.50479611147205,58.56515138517196,33.93964472630009,49,5,MAINTAIN
BEGINNER,EASY,13,12,0.9230769230769231,0.899447637898191,69.82674714347203,73.58253182470028,-3.755784681228249,37,7,MAINTAIN
INTERMEDIATE,HARD,14,9,0.6428571428571429,0.9528907627507957,55.36795119188074,74.57107459615798,-19.203123404277243,28,9,DECREASE
INTERMEDIATE,EASY,8,7,0.875,0.5782019674111405,79.50603888174474,91.42168888018415,-11.915649998439406,48,10,MAINTAIN
ADVANCED,EASY,9,7,0.7777777777777778,0.5025145905775075,60.06399339120067,89.58167918857399,-29.517685797373318,31,9,DECREASE
BEGINNER,HARD,13,11,0.8461538461538461,0.829978240641779,58.499253292301646,58.70332418797251,-0.204070895670867,36,3,MAINTAIN
ADVANCED,HARD,14,14,1.0,0.6045319842059491,76.41797759906382,71.27813862223691,5.139838976826908,31,9,MAINTAIN
INTERMEDIATE,HARD,14,12,0.8571428571428571,0.8748152698918146,95.9693632421717,63.82235817000403,32.147005072167666,31,3,INCREASE
INTERMEDIATE,HARD,14,14,1.0,0.6642345967356827,92.5247123654489,93.22966082487001,-0.7049484594211037,10,9,MAINTAIN
BEGINNER,EASY,13,11,0.8461538461538461,0.9973327198887278,97.65846277590481,97.7068367332594,-0.04837395735458472,33,4,INCREASE
ADVANCED,HARD,9,5,0.5555555555555556,0.5721080133405285,66.70938551635057,80.09846918969873,-13.389083673348168,8,1,MAINTAIN
INTERMEDIATE,HARD,15,13,0.8666666666666667,0.7776445770511738,58.86525248889009,84.41544661461292,-25.550194125722825,33,8,MAINTAIN
ADVANCED,MEDIUM,14,15,1.0,0.7103824653239498,61.61204728012072,57.87582794431555,3.736219335805167,38,5,MAINTAIN
INTERMEDIATE,EASY,12,8,0.6666666666666666,0.5713518064101062,76.69654071292895,86.81420065687198,-10.117659943943025,35,5,MAINTAIN
INTERMEDIATE,MEDIUM,14,12,0.8571428571428571,0.6831618879427945,92.57979255764178,90.85817666506571,1.721615892576068,14,2,INCREASE
BEGINNER,HARD,15,9,0.6,0.7348790989391607,99.17403498216939,95.81131910907438,3.362715873095013,39,7,MAINTAIN
BEGINNER,EASY,9,9,1.0,0.8550461689655889,71.33440367675911,73.38543027956109,-2.051026602801983,27,3,INCREASE
INTERMEDIATE,EASY,14,13,0.9285714285714286,0.6333975158928294,75.98546771129521,89.47039813282561,-13.484930421530393,32,1,MAINTAIN
INTERMEDIATE,HARD,14,14,1.0,0.8877340707808739,70.76079401806449,90.42875715676485,-19.667963138700358,9,5,MAINTAIN
ADVANCED,HARD,13,10,0.7692307692307693,0.9192294152850935,71.82688456988583,88.18228493886548,-16.355400368979645,34,1,MAINTAIN
ADVANCED,EASY,12,8,0.6666666666666666,0.6716616325420418,82.65756558081156,58.68688618401619,23.970679396795376,22,3,MAINTAIN
BEGINNER,EASY,15,11,0.7333333333333333,0.7689779368908249,57.55242686146339,60.1608127097221,-2.6083858482587132,34,7,MAINTAIN
BEGINNER,HARD,9,7,0.7777777777777778,0.5990460536079867,86.25232224271065,75.7489687761914,10.503353466519243,16,8,MAINTAIN
ADVANCED,MEDIUM,12,10,0.8333333333333334,0.8817916970321827,87.16956161137115,62.319683451377,24.849878159994148,32,10,MAINTAIN
BEGINNER,EASY,15,8,0.5333333333333333,0.6987066356652871,56.3065957031278,56.50217818829677,-0.1955824851689698,2,9,DECREASE
ADVANCED,EASY,11,11,1.0,0.7985475884132389,62.6606776281734,78.65221834229662,-15.991540714123218,50,8,MAINTAIN
BEGINNER,MEDIUM,13,7,0.5384615384615384,0.6149754606251214,93.89880551215629,96.49291089940183,-2.5941053872455484,41,10,MAINTAIN
BEGINNER,EASY,9,7,0.7777777777777778,0.6064803250246242,66.72013839971707,51.831134750174826,14.889003649542246,26,6,MAINTAIN
ADVANCED,EASY,8,5,0.625,0.7142024038156343,68.05973213196916,51.34671115875609,16.71302097321307,23,7,MAINTAIN
BEGINNER,MEDIUM,13,11,0.8461538461538461,0.903172486350279,68.44854972760913,67.38049492387411,1.0680548037350235,32,10,MAINTAIN
BEGINNER,MEDIUM,12,7,0.5833333333333334,0.8590006625034781,79.96070616341824,80.76367047469509,-0.8029643112768525,17,5,MAINTAIN
ADVANCED,HARD,11,10,0.9090909090909091,0.6498807635817812,52.70402351057461,73.38903131145811,-20.685007800883504,46,8,MAINTAIN
BEGINNER,HARD,9,8,0.8888888888888888,0.7557139847671135,92.06585327992667,58.091116426276486,33.974736853650185,49,8,MAINTAIN
ADVANCED,MEDIUM,9,8,0.8888888888888888,0.9476665716398927,60.792108125394385,61.59687892616651,-0.8047708007721255,24,6,MAINTAIN
BEGINNER,MEDIUM,9,7,0.7777777777777778,0.9816073824401284,96.12629934602667,74.23334581796647,21.892953528060204,38,2,INCREASE
ADVANCED,HARD,8,8,1.0,0.5138354320168308,57.65988309526028,76.48657243489262,-18.826689339632345,6,9,MAINTAIN
BEGINNER,HARD,14,9,0.6428571428571429,0.719524956312063,60.48699268781409,60.30433366960194,0.18265901821214925,49,6,MAINTAIN
ADVANCED,HARD,14,14,1.0,0.9492458969047681,98.47191049819365,79.75745148217152,18.714459016022133,11,5,INCREASE
INTERMEDIATE,EASY,12,7,0.5833333333333334,0.5988829053527428,98.13190277325319,85.97487679294505,12.157025980308134,44,10,MAINTAIN
ADVANCED,HARD,10,8,0.8,0.580614964646201,89.39506613409051,74.82931211137942,14.56575402271109,7,6,MAINTAIN
